	mean_abundance	occurrence	predicted_occurrence	lower_conf_int	upper_conf_int	full_taxonomy
G000154345	6.056338028169014e-06	0.19718309859154928	0.0601980537619945	0.03147905611675985	0.1120857865446303	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminiclostridium; s__[Clostridium] leptum
G000519165	6.197183098591549e-06	0.16901408450704225	0.06157546349932008	0.03243712921027427	0.11380997107911595	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella intermedia
G000018665	6.338028169014085e-06	0.14788732394366197	0.06295181252521298	0.03339921685419298	0.11552807551853453	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Delftia; s__Delftia acidovorans
G000439065	6.338028169014085e-06	0.16901408450704225	0.06295181252521298	0.03339921685419298	0.11552807551853453	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella intermedia
G001742225	6.338028169014085e-06	0.15492957746478872	0.06295181252521298	0.03339921685419298	0.11552807551853453	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium; s__Novosphingobium resinovorum
G000173915	6.338028169014085e-06	0.1267605633802817	0.06295181252521298	0.03339921685419298	0.11552807551853453	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__; g__Gemella; s__Gemella haemolysans
G001418245	6.47887323943662e-06	0.07042253521126761	0.06432709859458152	0.03436517662642747	0.11724023791306243	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Hydrogenophilales; f__Hydrogenophilaceae; g__Tepidiphilus; s__Tepidiphilus thermophilus
G001276545	6.6197183098591546e-06	0.08450704225352113	0.06570131947513791	0.035334872876002794	0.11894658956669579	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__Haemophilus influenzae
G001280145	6.6197183098591546e-06	0.19014084507042253	0.06570131947513791	0.035334872876002794	0.11894658956669579	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micromonosporales; f__Micromonosporaceae; g__Asanoa; s__Asanoa ferruginea
G001421285	6.76056338028169e-06	0.11267605633802817	0.06707447294736535	0.03630817627079497	0.12064725548944899	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__Sphingomonas sp. Leaf11
G000800955	6.76056338028169e-06	0.21830985915492956	0.06707447294736535	0.03630817627079497	0.12064725548944899	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Kocuria; s__Kocuria sp. ZOR0020
G000762865	6.901408450704225e-06	0.20422535211267606	0.06844655680448453	0.0372849633835494	0.12234235481127098	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella sp. S7 MS 2
G001007605	6.901408450704225e-06	0.09154929577464789	0.06844655680448453	0.0372849633835494	0.12234235481127098	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__Haemophilus influenzae
G000426585	6.901408450704225e-06	0.14084507042253522	0.06844655680448453	0.0372849633835494	0.12234235481127098	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella baroniae
G001598375	7.042253521126761e-06	0.19014084507042253	0.06981756885242185	0.038265116312289314	0.12403200116157495	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium; s__Novosphingobium capsulatum
G001853345	7.183098591549296e-06	0.14084507042253522	0.07118750690977649	0.039248522331679	0.12571630301781103	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__Sphingomonas haloaromaticamans
G000277715	7.183098591549296e-06	0.14788732394366197	0.07118750690977649	0.039248522331679	0.12571630301781103	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Pseudopropionibacterium; s__Pseudopropionibacterium propionicum
G000160555	7.323943661971831e-06	0.15492957746478872	0.07255636880778693	0.04023507357230754	0.1273953640261173	k__Bacteria; p__Firmicutes; c__Negativicutes; o__Selenomonadales; f__Selenomonadaceae; g__Selenomonas; s__Selenomonas noxia
G000160675	7.323943661971831e-06	0.15492957746478872	0.07255636880778693	0.04023507357230754	0.1273953640261173	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Granulicatella; s__Granulicatella adiacens
G000565015	7.323943661971831e-06	0.11971830985915492	0.07255636880778693	0.04023507357230754	0.1273953640261173	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__Porphyromonas catoniae
G000430525	7.464788732394366e-06	0.19014084507042253	0.0739241523902997	0.04122466672520558	0.12906928329674222	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella corporis
G000598065	7.464788732394366e-06	0.07042253521126761	0.0739241523902997	0.04122466672520558	0.12906928329674222	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__Paenibacillus darwinianus
G000747315	7.6056338028169015e-06	0.11267605633802817	0.07529085551373593	0.04221720276920417	0.1307381556766205	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium; s__Corynebacterium ureicelerivorans
G000163695	7.6056338028169015e-06	0.09154929577464789	0.07529085551373593	0.04221720276920417	0.1307381556766205	k__Bacteria; p__Bacteroidetes; c__; o__; f__; g__; s__Bacteroidetes oral taxon 274
G001514435	8.309859154929578e-06	0.19014084507042253	0.08210809009565045	0.04722083054035045	0.1390098656381012	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus thermophilus
G000027305	8.309859154929578e-06	0.09859154929577464	0.08210809009565045	0.04722083054035045	0.1390098656381012	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__Haemophilus influenzae
G000253395	8.450704225352112e-06	0.21830985915492956	0.0834682661495676	0.04822915509664863	0.14065023921219813	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus thermophilus
G001632805	8.450704225352112e-06	0.056338028169014086	0.0834682661495676	0.04822915509664863	0.14065023921219813	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Mycobacteriaceae; g__Mycobacterium; s__Mycobacterium chelonae
G000382385	8.450704225352112e-06	0.14788732394366197	0.0834682661495676	0.04822915509664863	0.14065023921219813	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella maculosa
G000174755	8.591549295774647e-06	0.09154929577464789	0.08482734708872375	0.0492398304652651	0.14228612943502222	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__Capnocytophaga gingivalis
G000336555	8.732394366197183e-06	0.22535211267605634	0.08618533086897118	0.050252784246636505	0.14391760472552698	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Afipia; s__Afipia clevelandensis
G000204035	8.732394366197183e-06	0.07042253521126761	0.08618533086897118	0.050252784246636505	0.14391760472552698	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas; s__Brevundimonas diminuta
G001262015	8.87323943661972e-06	0.22535211267605634	0.08754221545844554	0.051267946616971025	0.14554473095081394	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella fusca
G000711965	8.87323943661972e-06	0.14084507042253522	0.08754221545844554	0.051267946616971025	0.14554473095081394	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__Actinomyces israelii
G001444445	9.295774647887325e-06	0.19014084507042253	0.0916062539471616	0.05432602296978638	0.15040063831791173	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella enoeca
G000725405	9.43661971830986e-06	0.19014084507042253	0.09295872169944341	0.05534936856495118	0.1520109803226514	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Dermacoccaceae; g__Dermacoccus; s__Dermacoccus nishinomiyaensis
G000014245	9.43661971830986e-06	0.19014084507042253	0.09295872169944341	0.05534936856495118	0.1520109803226514	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Phyllobacteriaceae; g__Chelativorans; s__Chelativorans sp. BNC1
G001046635	9.577464788732395e-06	0.2112676056338028	0.09431008028475774	0.05637460796818043	0.15361726861622826	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium; s__Novosphingobium barchaimii
G001571365	9.577464788732395e-06	0.2605633802816901	0.09431008028475774	0.05637460796818043	0.15361726861622826	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Achromobacter; s__Achromobacter denitrificans
G000378085	9.859154929577465e-06	0.1619718309859155	0.09700946213119277	0.05843054264241806	0.15681789439185614	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella loescheii
G000248055	9.859154929577465e-06	0.16901408450704225	0.09700946213119277	0.05843054264241806	0.15681789439185614	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Gordoniaceae; g__Gordonia; s__Gordonia sputi
G000429265	1e-05	0.11267605633802817	0.0983574815107836	0.05946112959287737	0.15841233263587517	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__Actinomyces gerencseriae
G000261025	1.028169014084507e-05	0.22535211267605634	0.10105016756890062	0.061527284449452414	0.16158969938618029	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella intermedia
G000007145	1.0422535211267606e-05	0.14788732394366197	0.10239483043777398	0.06256275374813301	0.1631727190812881	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Xanthomonas; s__Xanthomonas campestris
G000269805	1.0422535211267606e-05	0.24647887323943662	0.10239483043777398	0.06256275374813301	0.1631727190812881	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__Actinomyces massiliensis
G001262055	1.056338028169014e-05	0.23943661971830985	0.10373837067994318	0.06359975434066331	0.16475202136903255	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__Actinomyces meyeri
G000980895	1.056338028169014e-05	0.21830985915492956	0.10373837067994318	0.06359975434066331	0.16475202136903255	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__Sphingomonas sp. Ag1
G001428645	1.0704225352112677e-05	0.2323943661971831	0.10508078642031626	0.06463824050610464	0.16632764831894808	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Acidovorax; s__Acidovorax sp. Root217
G001054195	1.0845070422535212e-05	0.2605633802816901	0.106422075795638	0.06567816784748862	0.16789964069964883	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium; s__Corynebacterium aurimucosum
G000191065	1.1267605633802817e-05	0.2112676056338028	0.11043916727562775	0.06880617167245237	0.17259419974221452	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella multiformis
G001283625	1.1267605633802817e-05	0.4788732394366197	0.11043916727562775	0.06880617167245237	0.17259419974221452	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Escherichia; s__Escherichia coli
G000466245	1.1690140845070422e-05	0.2323943661971831	0.11444605552265674	0.07194566380049308	0.17725740152136588	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__Actinomyces johnsonii
G000318335	1.1690140845070422e-05	0.21830985915492956	0.11444605552265674	0.07194566380049308	0.17725740152136588	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__Actinomyces sp. oral taxon 181
G000590555	1.1830985915492958e-05	0.014084507042253521	0.1157794091591251	0.07299453653177998	0.17880499508861328	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium; s__Corynebacterium argentoratense
G001281465	1.1971830985915493e-05	0.16901408450704225	0.11711162194683677	0.07404453684834186	0.18034923947290346	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Cupriavidus; s__Cupriavidus gilardii
G000234115	1.2394366197183098e-05	0.16901408450704225	0.12110139769358763	0.07720096111959275	0.18496218559358163	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Alloprevotella; s__Alloprevotella rava
G000318095	1.2535211267605633e-05	0.14788732394366197	0.12242902961991686	0.07825513387237629	0.1864933371383359	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Alloprevotella; s__Prevotella sp. oral taxon 473
G000463665	1.2535211267605633e-05	0.2887323943661972	0.12242902961991686	0.07825513387237629	0.1864933371383359	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium; s__Cutibacterium granulosum
G001553335	1.267605633802817e-05	0.24647887323943662	0.12375551202169044	0.07931026943373345	0.18802128738227677	k__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales; f__Veillonellaceae; g__Veillonella; s__Veillonella parvula
G001070855	1.3098591549295775e-05	0.2746478873239437	0.12772804512806413	0.08248115105973997	0.1925861992085094	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Trueperella; s__Trueperella pyogenes
G000411915	1.3239436619718309e-05	0.21830985915492956	0.12904991253671294	0.08353983951252839	0.19410160969227794	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__; g__Exiguobacterium; s__Exiguobacterium sp. S17
G000447205	1.3239436619718309e-05	0.2535211267605634	0.12904991253671294	0.08353983951252839	0.19410160969227794	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingobium; s__Sphingobium ummariense
G000024945	1.3239436619718309e-05	0.2535211267605634	0.12904991253671294	0.08353983951252839	0.19410160969227794	k__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales; f__Veillonellaceae; g__Veillonella; s__Veillonella parvula
G000160435	1.352112676056338e-05	0.16901408450704225	0.13169017196348087	0.08565964063757077	0.19712323874261511	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Kingella; s__Kingella oralis
G000308055	1.352112676056338e-05	0.2535211267605634	0.13169017196348087	0.08565964063757077	0.19712323874261511	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__Actinomyces sp. ph3
G000466165	1.380281690140845e-05	0.2323943661971831	0.13432578663012973	0.0877824962264235	0.20013276849453535	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinobaculum; s__Actinobaculum sp. oral taxon 183
G000564995	1.380281690140845e-05	0.2746478873239437	0.13432578663012973	0.0877824962264235	0.20013276849453535	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Atopobiaceae; g__Atopobium; s__Atopobium sp. ICM42b
G000014205	1.3943661971830985e-05	0.2605633802816901	0.13564184813056068	0.08884500499234241	0.2016330527035682	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus sanguinis
G000764535	1.4084507042253522e-05	0.24647887323943662	0.13695674360582044	0.08990820116779018	0.2031303788788526	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__Sphingomonas taxi
G000758945	1.4366197183098592e-05	0.22535211267605634	0.13958303013763707	0.09203655926694526	0.2061162412562832	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Atopobiaceae; g__Atopobium; s__Atopobium parvulum
G000454045	1.4647887323943661e-05	0.2323943661971831	0.142204633649606	0.09416738268120084	0.20909051898006925	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Nocardiaceae; g__Rhodococcus; s__Rhodococcus erythropolis
G000565075	1.4788732394366196e-05	0.2535211267605634	0.143513675391298	0.09523366233596198	0.21057336258317133	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Atopobiaceae; g__Atopobium; s__Atopobium sp. BS2
G000023205	1.6056338028169014e-05	0.3591549295774648	0.15524197801571638	0.10485242765904085	0.2237933563637705	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Micrococcus; s__Micrococcus luteus
G000938285	1.6056338028169014e-05	0.31690140845070425	0.15524197801571638	0.10485242765904085	0.2237933563637705	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Bradyrhizobium; s__Bradyrhizobium sp. LTSP857
G000385925	1.6056338028169014e-05	0.2676056338028169	0.15524197801571638	0.10485242765904085	0.2237933563637705	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus cristatus
G000241465	1.647887323943662e-05	0.23943661971830985	0.1591300680273634	0.10806605775670014	0.2281510819851002	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__Sphingomonas echinoides
G001620305	1.6619718309859155e-05	0.1619718309859155	0.16042371400350885	0.10913792899182523	0.2295983535245753	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Nocardiaceae; g__Rhodococcus; s__Rhodococcus fascians
G001070095	1.7464788732394366e-05	0.2676056338028169	0.1681604605288315	0.11557492991281981	0.23822727439947444	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Streptomycetales; f__Streptomycetaceae; g__Streptomyces; s__Streptomyces cattleya
G000259485	1.7605633802816902e-05	0.24647887323943662	0.16944571739108893	0.11664857729604608	0.23965643350099322	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__Haemophilus parainfluenzae
G000017005	1.788732394366197e-05	0.3028169014084507	0.17201261836731252	0.11879643278822363	0.24250715580104534	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus gordonii
G001421805	1.788732394366197e-05	0.1619718309859155	0.17201261836731252	0.11879643278822363	0.24250715580104534	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__Sphingomonas sp. Leaf34
G000379145	1.9014084507042255e-05	0.45774647887323944	0.18223186341468456	0.12739325572363888	0.2538104738606668	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Bradyrhizobium; s__Bradyrhizobium elkanii
G001641695	1.971830985915493e-05	0.34507042253521125	0.18857939732746076	0.13276850435493825	0.2607959054214436	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Bradyrhizobium; s__Bradyrhizobium neotropicale
G001679325	1.9859154929577465e-05	0.2746478873239437	0.18984524159000193	0.13384358629376808	0.2621858274222938	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__Haemophilus parainfluenzae
G000194925	1.9859154929577465e-05	0.19718309859154928	0.18984524159000193	0.13384358629376808	0.2621858274222938	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseria; s__Neisseria bacilliformis
G001427625	2.028169014084507e-05	0.23943661971830985	0.19363542837280634	0.13706868720027193	0.26634143331220134	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Rhizobium; s__Rhizobium sp. Root651
G000204235	2.0704225352112676e-05	0.5563380281690141	0.19741457230873283	0.14029333734669064	0.2704759860048236	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Propionibacterium; s__Propionibacterium humerusii
G000614025	2.0845070422535212e-05	0.33098591549295775	0.19867182778141568	0.14136807020844064	0.2718495319598737	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella aurantiaca
G000296405	2.0845070422535212e-05	0.09154929577464789	0.19867182778141568	0.14136807020844064	0.2718495319598737	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Turicella; s__Turicella otitidis
G000274945	2.112676056338028e-05	0.09154929577464789	0.20118264340449454	0.14351724751063583	0.27458971631601936	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Helicobacteraceae; g__Helicobacter; s__Helicobacter pylori
G000429225	2.112676056338028e-05	0.20422535211267606	0.20118264340449454	0.14351724751063583	0.27458971631601936	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__Actinomyces dentalis
G000512205	2.1971830985915492e-05	0.2887323943661972	0.20868545101150782	0.14996175183980137	0.2827555798316481	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__Sphingomonas sanxanigenens
G001729525	2.2816901408450703e-05	0.09859154929577464	0.21614362678748533	0.15640011958585698	0.29084066746998877	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Brevibacteriaceae; g__Brevibacterium; s__Brevibacterium linens
G000379965	2.295774647887324e-05	0.2112676056338028	0.21738230180101825	0.15747244746809294	0.29218043630351487	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella nanceiensis
G000019945	2.3239436619718308e-05	0.45774647887323944	0.2198559109540833	0.15961639742303024	0.2948533951010756	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae; g__Methylobacterium; s__Methylobacterium populi
G000445105	2.3661971830985917e-05	0.34507042253521125	0.22355695852728186	0.16283043418523716	0.2988464825632682	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingobium; s__Sphingobium lactosutens
G900011245	2.3661971830985917e-05	0.3732394366197183	0.22355695852728186	0.16283043418523716	0.2988464825632682	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Bradyrhizobium; s__Bradyrhizobium sp.
G000190695	2.3802816901408453e-05	0.2112676056338028	0.22478813974833234	0.1639012440250442	0.3001731766267115	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Kingella; s__Kingella denitrificans
G000023145	2.408450704225352e-05	0.4859154929577465	0.22724674485217156	0.16604201295167983	0.3028200987663645	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium; s__Corynebacterium kroppenstedtii
G000261285	2.4225352112676055e-05	0.31690140845070425	0.22847416697223133	0.16711195667274759	0.3041403387757375	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__Haemophilus parainfluenzae
G000274085	2.436619718309859e-05	0.09154929577464789	0.2297003343109122	0.1681815964812886	0.30545843923667293	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Helicobacteraceae; g__Helicobacter; s__Helicobacter pylori
G000613505	2.4507042253521128e-05	0.2323943661971831	0.23092524600932995	0.1692509249311015	0.3067744059228498	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella oris
G000238215	2.5211267605633802e-05	0.2323943661971831	0.2370309404609724	0.17459264251116274	0.31332242969814866	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Tannerella; s__Tannerella forsythia
G000220235	2.5211267605633802e-05	0.2605633802816901	0.2370309404609724	0.17459264251116274	0.31332242969814866	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella nigrescens
G000072485	2.549295774647887e-05	0.4788732394366197	0.23946439969567324	0.17672689941178868	0.315926896808126	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas; s__Stenotrophomonas maltophilia
G000008525	2.5774647887323944e-05	0.07746478873239436	0.24189281017233	0.17885968536207963	0.31852300332056366	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Helicobacteraceae; g__Helicobacter; s__Helicobacter pylori
G000010505	2.6901408450704227e-05	0.07042253521126761	0.251555842568445	0.18737507611897009	0.32882462949896496	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__Porphyromonas gingivalis
G000017405	2.704225352112676e-05	0.45774647887323944	0.25275801593583347	0.18843762413242948	0.33010309781309244	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Brucellaceae; g__Ochrobactrum; s__Ochrobactrum anthropi
G000785515	2.7464788732394365e-05	0.31690140845070425	0.2563569115603619	0.191622622307674	0.3339263013222721	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus salivarius
G001057055	2.788732394366197e-05	0.3591549295774648	0.25994435634403346	0.19480353031325456	0.337731296548881	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Cellulomonadaceae; g__Cellulomonas; s__Cellulomonas flavigena
